1799878|124034|4035|5|31|32798.93|0.09|0.03|N|O|1996-10-09|1996-09-08|1996-10-14|DELIVER_IN_PERSON|REG_AIR
1799879|59889|7405|1|31|57315.28|0.02|0.03|A|F|1993-11-03|1993-10-05|1993-11-30|TAKE_BACK_RETURN|FOB
1799879|146760|4303|2|11|19874.36|0.03|0.07|A|F|1993-10-03|1993-11-02|1993-10-09|DELIVER_IN_PERSON|RAIL
1799879|194085|9124|3|11|12969.88|0.02|0.01|A|F|1993-09-29|1993-09-20|1993-10-10|COLLECT_COD|RAIL
1799904|152123|4639|1|29|34078.48|0.10|0.00|A|F|1994-06-09|1994-04-11|1994-06-24|NONE|REG_AIR
1799904|126990|9503|2|19|38322.81|0.05|0.03|A|F|1994-04-03|1994-03-19|1994-04-12|NONE|RAIL
1799904|106017|1038|3|17|17391.17|0.04|0.00|R|F|1994-03-23|1994-04-19|1994-03-27|DELIVER_IN_PERSON|RAIL
1799904|20976|8483|4|28|53115.16|0.10|0.07|A|F|1994-04-05|1994-04-19|1994-04-25|TAKE_BACK_RETURN|TRUCK
1799904|139749|4776|5|26|46507.24|0.05|0.03|A|F|1994-05-19|1994-03-14|1994-06-16|DELIVER_IN_PERSON|MAIL
1799904|156674|6675|6|47|81341.49|0.10|0.04|A|F|1994-06-09|1994-03-19|1994-06-28|TAKE_BACK_RETURN|TRUCK
1799905|78111|5633|1|40|43564.40|0.07|0.07|R|F|1994-01-23|1994-03-11|1994-02-19|TAKE_BACK_RETURN|REG_AIR
1799905|10409|5412|2|20|26388.00|0.03|0.01|A|F|1994-01-12|1994-01-22|1994-02-03|TAKE_BACK_RETURN|AIR
1799905|129363|6900|3|17|23670.12|0.06|0.04|R|F|1994-03-05|1994-02-25|1994-03-23|TAKE_BACK_RETURN|AIR
1799905|1831|4332|4|27|46786.41|0.02|0.02|R|F|1994-02-18|1994-01-21|1994-02-23|DELIVER_IN_PERSON|AIR
1799905|170267|7819|5|12|16047.12|0.00|0.06|R|F|1994-03-12|1994-01-31|1994-03-26|DELIVER_IN_PERSON|FOB
1799906|177079|4631|1|47|54335.29|0.10|0.06|N|O|1997-05-25|1997-05-24|1997-06-03|TAKE_BACK_RETURN|MAIL
1799906|156065|8581|2|33|36994.98|0.02|0.00|N|O|1997-05-16|1997-06-08|1997-05-27|DELIVER_IN_PERSON|REG_AIR
1799906|172948|7983|3|48|97005.12|0.00|0.08|N|O|1997-05-27|1997-06-22|1997-06-25|DELIVER_IN_PERSON|MAIL
1799906|126092|1117|4|42|46959.78|0.08|0.05|N|O|1997-04-19|1997-05-12|1997-05-15|NONE|TRUCK
1799906|24062|9067|5|13|12818.78|0.08|0.08|N|O|1997-05-03|1997-05-23|1997-05-12|COLLECT_COD|AIR
1799906|809|810|6|7|11968.60|0.01|0.07|N|O|1997-06-19|1997-06-10|1997-07-03|COLLECT_COD|REG_AIR
1799907|39596|7106|1|18|27640.62|0.07|0.00|A|F|1994-04-19|1994-04-15|1994-04-21|COLLECT_COD|AIR
1799908|183575|1130|1|17|28195.69|0.08|0.08|N|O|1996-12-15|1997-02-26|1996-12-23|COLLECT_COD|TRUCK
1799908|141282|1283|2|41|54254.48|0.04|0.04|N|O|1996-12-22|1997-03-05|1997-01-12|NONE|MAIL
1799909|51438|8954|1|28|38904.04|0.02|0.02|N|O|1997-09-30|1997-09-07|1997-10-08|TAKE_BACK_RETURN|RAIL
1799909|118136|8137|2|8|9233.04|0.09|0.02|N|O|1997-08-29|1997-08-19|1997-09-05|COLLECT_COD|FOB
1799909|102645|2646|3|12|19771.68|0.01|0.02|N|O|1997-09-10|1997-09-01|1997-09-21|NONE|REG_AIR
1799909|142448|9991|4|49|73031.56|0.02|0.06|N|O|1997-07-25|1997-08-27|1997-08-09|COLLECT_COD|SHIP
1799910|88908|8909|1|42|79669.80|0.03|0.06|N|O|1995-07-02|1995-08-08|1995-07-20|DELIVER_IN_PERSON|REG_AIR
1799910|61468|6481|2|41|58607.86|0.08|0.05|N|O|1995-07-20|1995-08-23|1995-08-16|COLLECT_COD|SHIP
1799910|80671|3180|3|10|16516.70|0.04|0.07|N|O|1995-08-19|1995-08-15|1995-08-20|TAKE_BACK_RETURN|TRUCK
1799910|24751|2258|4|21|35190.75|0.10|0.04|N|O|1995-08-18|1995-08-19|1995-08-28|TAKE_BACK_RETURN|MAIL
1799910|178176|8177|5|19|23829.23|0.04|0.05|R|F|1995-06-08|1995-07-23|1995-06-16|COLLECT_COD|FOB
1799910|194315|9354|6|31|43688.61|0.04|0.08|N|F|1995-06-05|1995-07-07|1995-06-19|DELIVER_IN_PERSON|REG_AIR
1799910|36948|9452|7|45|84822.30|0.05|0.04|N|O|1995-06-30|1995-08-14|1995-07-15|TAKE_BACK_RETURN|TRUCK
1799911|75270|5271|1|16|19924.32|0.08|0.03|N|O|1998-03-31|1998-03-18|1998-04-16|COLLECT_COD|REG_AIR
1799936|56648|4164|1|45|72208.80|0.05|0.03|R|F|1992-10-25|1992-10-13|1992-11-12|TAKE_BACK_RETURN|AIR
1799937|149020|1535|1|30|32070.60|0.04|0.03|A|F|1992-10-01|1992-10-12|1992-10-02|NONE|SHIP
1799937|169391|1908|2|40|58415.60|0.08|0.08|A|F|1992-08-14|1992-09-16|1992-08-30|TAKE_BACK_RETURN|TRUCK
1799937|152523|7554|3|32|50416.64|0.02|0.06|R|F|1992-08-18|1992-09-22|1992-09-14|DELIVER_IN_PERSON|FOB
1799938|48212|8213|1|46|53369.66|0.03|0.01|N|O|1997-07-08|1997-06-09|1997-07-13|NONE|RAIL
1799938|89180|4197|2|23|26891.14|0.05|0.02|N|O|1997-06-01|1997-06-15|1997-06-23|COLLECT_COD|RAIL
1799938|31989|9499|3|17|32656.66|0.01|0.04|N|O|1997-04-06|1997-05-11|1997-04-17|DELIVER_IN_PERSON|REG_AIR
1799938|33568|6072|4|48|72074.88|0.04|0.06|N|O|1997-04-01|1997-05-17|1997-04-30|TAKE_BACK_RETURN|SHIP
1799938|176859|4411|5|12|23230.20|0.09|0.04|N|O|1997-05-07|1997-06-21|1997-05-28|DELIVER_IN_PERSON|SHIP
1799938|68718|3731|6|19|32047.49|0.04|0.06|N|O|1997-04-27|1997-05-13|1997-05-06|NONE|FOB
1799939|133766|1306|1|6|10798.56|0.04|0.00|R|F|1994-05-03|1994-05-04|1994-05-18|COLLECT_COD|AIR
1799939|197703|2742|2|1|1800.70|0.03|0.02|R|F|1994-04-02|1994-05-18|1994-04-14|DELIVER_IN_PERSON|SHIP
1799939|185833|8352|3|19|36457.77|0.09|0.05|A|F|1994-03-11|1994-04-14|1994-03-12|TAKE_BACK_RETURN|SHIP
1799939|78897|6419|4|37|69407.93|0.03|0.06|A|F|1994-04-08|1994-05-05|1994-04-18|NONE|RAIL
1799939|5304|2805|5|14|16930.20|0.00|0.08|A|F|1994-05-17|1994-05-12|1994-05-23|NONE|TRUCK
1799940|195621|8141|1|10|17166.20|0.01|0.04|R|F|1992-12-13|1992-12-16|1993-01-03|COLLECT_COD|FOB
1799940|186018|6019|2|28|30912.28|0.10|0.06|A|F|1992-12-16|1992-12-28|1993-01-07|NONE|RAIL
1799940|197115|2154|3|20|24242.20|0.06|0.03|R|F|1992-11-20|1993-01-17|1992-12-01|NONE|FOB
1799941|178203|8204|1|34|43560.80|0.05|0.08|N|O|1998-02-02|1998-03-16|1998-02-26|COLLECT_COD|REG_AIR
1799941|42906|419|2|3|5546.70|0.05|0.03|N|O|1998-02-06|1998-03-29|1998-03-05|NONE|REG_AIR
1799942|38369|3376|1|20|26147.20|0.10|0.03|R|F|1994-11-09|1994-10-12|1994-11-19|COLLECT_COD|AIR
1799942|63781|8794|2|8|13958.24|0.09|0.05|A|F|1994-08-07|1994-10-19|1994-09-01|TAKE_BACK_RETURN|RAIL
1799942|153650|3651|3|44|74960.60|0.06|0.03|R|F|1994-08-01|1994-10-07|1994-08-19|DELIVER_IN_PERSON|AIR
1799942|195278|7798|4|32|43944.64|0.06|0.01|R|F|1994-11-03|1994-09-22|1994-11-04|TAKE_BACK_RETURN|REG_AIR
1799942|36393|1400|5|27|35893.53|0.09|0.00|R|F|1994-08-12|1994-10-16|1994-09-02|TAKE_BACK_RETURN|FOB
1799943|85184|201|1|16|18706.88|0.01|0.00|R|F|1995-01-19|1995-03-01|1995-01-20|DELIVER_IN_PERSON|MAIL
1799943|86446|6447|2|21|30081.24|0.06|0.06|A|F|1995-02-14|1995-01-19|1995-03-15|NONE|REG_AIR
1799968|70325|2833|1|28|36268.96|0.04|0.02|R|F|1992-03-27|1992-03-15|1992-04-12|DELIVER_IN_PERSON|TRUCK
1799968|137633|7634|2|32|53460.16|0.09|0.03|R|F|1992-05-08|1992-04-19|1992-06-07|TAKE_BACK_RETURN|MAIL
1799968|195130|2688|3|34|41654.42|0.08|0.05|R|F|1992-02-28|1992-04-22|1992-02-29|COLLECT_COD|RAIL
1799968|140411|7954|4|5|7257.05|0.03|0.02|R|F|1992-05-25|1992-03-14|1992-06-04|NONE|FOB
1799968|71659|9181|5|24|39135.60|0.05|0.08|R|F|1992-04-25|1992-04-10|1992-05-13|COLLECT_COD|SHIP
1799968|161199|8748|6|7|8821.33|0.02|0.00|R|F|1992-05-10|1992-03-25|1992-05-28|NONE|AIR
1799969|187904|2941|1|25|49797.50|0.04|0.07|N|O|1998-09-19|1998-08-28|1998-10-04|TAKE_BACK_RETURN|FOB
1799970|171231|6266|1|50|65111.50|0.06|0.00|A|F|1992-10-08|1992-10-04|1992-11-04|DELIVER_IN_PERSON|FOB
1799970|72142|7157|2|18|20054.52|0.01|0.05|A|F|1992-08-18|1992-10-14|1992-08-28|TAKE_BACK_RETURN|SHIP
1799970|89325|4342|3|20|26286.40|0.08|0.06|R|F|1992-10-25|1992-09-02|1992-11-06|NONE|AIR
1799970|69790|9791|4|3|5279.37|0.04|0.06|R|F|1992-10-06|1992-09-24|1992-10-17|DELIVER_IN_PERSON|RAIL
1799970|160431|7980|5|50|74571.50|0.00|0.02|R|F|1992-07-18|1992-09-15|1992-07-27|DELIVER_IN_PERSON|SHIP
1799970|154007|1553|6|50|53050.00|0.09|0.06|A|F|1992-07-26|1992-09-11|1992-08-01|COLLECT_COD|FOB
1799971|198373|5931|1|8|11770.96|0.05|0.02|R|F|1992-04-26|1992-05-19|1992-05-21|DELIVER_IN_PERSON|TRUCK
1799971|49823|2328|2|14|24819.48|0.05|0.07|R|F|1992-05-30|1992-05-10|1992-06-27|DELIVER_IN_PERSON|RAIL
1799971|172645|197|3|4|6870.56|0.00|0.02|R|F|1992-06-21|1992-05-07|1992-07-17|COLLECT_COD|TRUCK
1799971|35678|3188|4|10|16136.70|0.10|0.02|A|F|1992-06-09|1992-06-14|1992-06-30|COLLECT_COD|AIR
1799972|95281|2809|1|30|38288.40|0.03|0.03|N|O|1995-12-29|1996-01-02|1996-01-17|NONE|SHIP
1799972|173251|8286|2|14|18539.50|0.09|0.06|N|O|1996-02-20|1995-12-20|1996-03-06|DELIVER_IN_PERSON|SHIP
1799973|3616|6117|1|28|42549.08|0.09|0.01|N|O|1996-07-22|1996-09-03|1996-08-18|DELIVER_IN_PERSON|AIR
