1200032|69331|6850|5|49|63716.17|0.02|0.01|N|O|1996-01-24|1996-04-01|1996-02-15|NONE|FOB
1200032|32264|9774|6|42|50242.92|0.08|0.02|N|O|1996-04-05|1996-03-24|1996-04-25|TAKE_BACK_RETURN|SHIP
1200032|49414|1919|7|7|9543.87|0.06|0.03|N|O|1996-04-03|1996-03-20|1996-04-17|NONE|REG_AIR
1200033|122317|7342|1|8|10714.48|0.02|0.04|A|F|1992-12-26|1992-11-27|1992-12-30|NONE|TRUCK
1200033|165969|3518|2|18|36629.28|0.06|0.08|A|F|1993-02-03|1992-12-16|1993-02-08|COLLECT_COD|SHIP
1200033|35015|7519|3|25|23750.25|0.07|0.00|A|F|1992-11-09|1992-12-08|1992-11-12|NONE|FOB
1200033|89388|1897|4|15|20660.70|0.00|0.03|A|F|1992-10-28|1992-12-14|1992-11-07|COLLECT_COD|AIR
1200033|134361|6875|5|46|64186.56|0.02|0.08|R|F|1992-11-25|1992-11-09|1992-12-16|NONE|RAIL
1200033|3910|6411|6|22|39906.02|0.01|0.01|R|F|1993-01-29|1992-12-01|1993-02-05|TAKE_BACK_RETURN|AIR
1200033|110111|7645|7|16|17937.76|0.06|0.00|R|F|1993-02-03|1992-11-18|1993-02-04|COLLECT_COD|MAIL
1200034|119440|6974|1|4|5837.76|0.07|0.04|R|F|1994-03-20|1994-06-02|1994-04-13|NONE|SHIP
1200034|13373|3374|2|41|52741.17|0.01|0.07|A|F|1994-06-02|1994-05-24|1994-06-06|TAKE_BACK_RETURN|AIR
1200034|155054|85|3|2|2218.10|0.07|0.06|R|F|1994-06-22|1994-06-13|1994-07-13|TAKE_BACK_RETURN|FOB
1200034|187352|4907|4|36|51816.60|0.04|0.01|R|F|1994-04-14|1994-06-12|1994-05-08|COLLECT_COD|FOB
1200035|8429|8430|1|44|58846.48|0.10|0.02|N|O|1995-11-05|1995-12-15|1995-12-05|TAKE_BACK_RETURN|MAIL
1200035|65510|3029|2|32|47216.32|0.03|0.00|N|O|1995-11-14|1995-11-18|1995-12-06|DELIVER_IN_PERSON|FOB
1200035|11607|9111|3|24|36446.40|0.01|0.02|N|O|1996-01-31|1995-12-16|1996-02-02|COLLECT_COD|REG_AIR
1200035|72924|7939|4|30|56907.60|0.10|0.07|N|O|1995-10-31|1995-12-18|1995-11-25|TAKE_BACK_RETURN|AIR
1200035|29104|4109|5|41|42357.10|0.10|0.01|N|O|1995-12-25|1995-12-05|1996-01-21|NONE|REG_AIR
1200036|171623|1624|1|18|30503.16|0.03|0.05|A|F|1993-05-21|1993-06-30|1993-06-19|NONE|SHIP
1200036|58870|8871|2|47|85956.89|0.02|0.03|R|F|1993-04-23|1993-07-06|1993-05-16|NONE|SHIP
1200036|12590|2591|3|50|75129.50|0.03|0.01|R|F|1993-07-20|1993-06-01|1993-08-08|DELIVER_IN_PERSON|REG_AIR
1200036|198187|3226|4|17|21848.06|0.01|0.04|A|F|1993-05-11|1993-06-18|1993-06-02|TAKE_BACK_RETURN|SHIP
