5399458|116628|6629|4|13|21380.06|0.07|0.06|A|F|1993-12-05|1993-11-17|1993-12-23|TAKE_BACK_RETURN|AIR
5399458|160412|7961|5|2|2944.82|0.07|0.08|A|F|1993-10-24|1993-11-04|1993-11-02|COLLECT_COD|AIR
5399458|34171|4172|6|9|9946.53|0.10|0.06|A|F|1993-10-14|1993-11-18|1993-10-31|TAKE_BACK_RETURN|FOB
5399459|149574|4603|1|31|50330.67|0.10|0.03|N|O|1997-11-16|1997-09-27|1997-11-24|DELIVER_IN_PERSON|AIR
5399460|156564|6565|1|28|45375.68|0.00|0.07|N|O|1996-12-25|1997-02-01|1997-01-21|NONE|FOB
5399460|156321|1352|2|28|38564.96|0.02|0.05|N|O|1997-01-05|1997-02-22|1997-01-08|TAKE_BACK_RETURN|SHIP
5399460|84925|4926|3|23|43928.16|0.10|0.02|N|O|1997-03-04|1997-01-09|1997-03-23|DELIVER_IN_PERSON|FOB
5399460|128159|5696|4|16|18994.40|0.03|0.05|N|O|1997-03-18|1997-01-02|1997-03-27|NONE|SHIP
5399460|154352|6868|5|2|2812.70|0.08|0.06|N|O|1997-03-24|1996-12-29|1997-04-18|TAKE_BACK_RETURN|MAIL
5399460|184243|9280|6|12|15926.88|0.00|0.04|N|O|1997-02-03|1997-01-01|1997-02-11|COLLECT_COD|SHIP
5399461|91933|9461|1|16|30798.88|0.01|0.01|N|O|1998-07-17|1998-05-23|1998-08-08|NONE|SHIP
5399461|102021|4532|2|40|40920.80|0.09|0.04|N|O|1998-06-09|1998-06-15|1998-06-25|DELIVER_IN_PERSON|AIR
5399462|189545|2064|1|17|27787.18|0.00|0.03|N|O|1998-08-25|1998-07-20|1998-09-15|DELIVER_IN_PERSON|SHIP
5399462|78742|3757|2|36|61946.64|0.10|0.05|N|O|1998-08-11|1998-08-16|1998-08-22|TAKE_BACK_RETURN|AIR
5399463|91259|3769|1|13|16253.25|0.05|0.00|A|F|1994-04-08|1994-05-02|1994-04-27|NONE|MAIL
5399463|181081|6118|2|45|52293.60|0.08|0.08|R|F|1994-04-05|1994-04-18|1994-04-29|COLLECT_COD|REG_AIR
5399463|18945|3948|3|16|29823.04|0.02|0.06|R|F|1994-06-19|1994-04-30|1994-06-26|NONE|MAIL
5399463|8140|3141|4|35|36684.90|0.01|0.00|R|F|1994-05-25|1994-04-23|1994-06-23|DELIVER_IN_PERSON|FOB
