2600163|143293|836|2|3|4008.87|0.07|0.08|R|F|1993-09-28|1993-08-30|1993-10-05|TAKE_BACK_RETURN|AIR
2600164|50932|8448|1|3|5648.79|0.07|0.06|N|O|1995-08-24|1995-09-27|1995-09-21|COLLECT_COD|FOB
2600164|10301|2803|2|27|32705.10|0.10|0.02|N|O|1995-11-04|1995-09-13|1995-11-15|DELIVER_IN_PERSON|MAIL
2600165|60469|2976|1|43|61466.78|0.02|0.07|N|O|1995-11-24|1995-11-09|1995-12-02|TAKE_BACK_RETURN|MAIL
2600165|97812|7813|2|19|34386.39|0.09|0.08|N|O|1995-08-21|1995-09-28|1995-09-12|COLLECT_COD|MAIL
2600165|123394|3395|3|42|59530.38|0.07|0.07|N|O|1995-11-18|1995-11-12|1995-12-11|COLLECT_COD|RAIL
2600165|80866|867|4|50|92343.00|0.10|0.03|N|O|1995-09-09|1995-10-21|1995-09-18|TAKE_BACK_RETURN|TRUCK
2600166|6409|6410|1|12|15784.80|0.04|0.04|A|F|1993-12-11|1993-11-28|1994-01-07|NONE|FOB
2600166|112511|2512|2|44|67034.44|0.03|0.00|A|F|1993-10-20|1993-12-29|1993-10-29|TAKE_BACK_RETURN|MAIL
2600167|71363|6378|1|16|21349.76|0.02|0.04|N|O|1995-12-12|1995-12-31|1995-12-20|TAKE_BACK_RETURN|REG_AIR
2600167|182125|4644|2|28|33799.36|0.10|0.04|N|O|1996-02-02|1995-12-24|1996-02-09|NONE|RAIL
2600167|169558|4591|3|19|30923.45|0.07|0.00|N|O|1995-11-25|1996-01-13|1995-12-16|COLLECT_COD|RAIL
2600167|156053|3599|4|8|8872.40|0.01|0.01|N|O|1995-11-29|1995-12-26|1995-12-08|TAKE_BACK_RETURN|REG_AIR
2600192|104110|4111|1|44|49020.84|0.06|0.07|N|O|1996-07-31|1996-08-12|1996-08-28|TAKE_BACK_RETURN|RAIL
2600192|166776|1809|2|13|23956.01|0.03|0.02|N|O|1996-09-07|1996-07-27|1996-10-04|NONE|AIR
2600192|187906|425|3|43|85737.70|0.10|0.05|N|O|1996-08-05|1996-07-31|1996-09-04|DELIVER_IN_PERSON|REG_AIR
2600192|124657|4658|4|24|40359.60|0.03|0.00|N|O|1996-08-03|1996-06-23|1996-08-15|COLLECT_COD|FOB
2600193|90485|2995|1|24|35411.52|0.01|0.05|N|O|1998-08-14|1998-07-31|1998-09-03|DELIVER_IN_PERSON|SHIP
2600194|17593|2596|1|31|46828.29|0.09|0.05|R|F|1994-02-19|1994-04-26|1994-03-12|TAKE_BACK_RETURN|REG_AIR
2600194|83586|6095|2|10|15695.80|0.06|0.06|R|F|1994-05-03|1994-03-28|1994-05-04|COLLECT_COD|REG_AIR
2600194|13145|8148|3|7|7406.98|0.02|0.01|R|F|1994-03-06|1994-03-11|1994-03-23|COLLECT_COD|REG_AIR
2600195|70379|5394|1|23|31035.51|0.06|0.01|N|O|1996-05-21|1996-03-17|1996-06-12|TAKE_BACK_RETURN|AIR
2600195|44256|4257|2|35|42008.75|0.03|0.01|N|O|1996-04-16|1996-03-23|1996-05-12|COLLECT_COD|MAIL
2600195|195584|623|3|15|25193.70|0.03|0.02|N|O|1996-05-02|1996-04-21|1996-06-01|TAKE_BACK_RETURN|RAIL
2600195|172144|4662|4|41|49861.74|0.06|0.07|N|O|1996-05-07|1996-03-16|1996-05-29|COLLECT_COD|TRUCK
2600195|20241|2744|5|30|34837.20|0.09|0.05|N|O|1996-04-07|1996-03-19|1996-04-10|COLLECT_COD|RAIL
2600195|183515|8552|6|9|14386.59|0.06|0.00|N|O|1996-05-31|1996-05-09|1996-06-27|TAKE_BACK_RETURN|RAIL
2600195|128135|648|7|50|58156.50|0.10|0.04|N|O|1996-02-13|1996-05-08|1996-02-21|DELIVER_IN_PERSON|AIR
2600196|28275|5782|1|25|30081.75|0.05|0.01|N|O|1996-12-19|1996-11-13|1996-12-27|DELIVER_IN_PERSON|AIR
2600196|7602|7603|2|26|39249.60|0.08|0.06|N|O|1996-12-30|1996-11-26|1997-01-16|NONE|FOB
2600196|151490|6521|3|5|7707.45|0.08|0.01|N|O|1997-01-20|1996-11-16|1997-02-16|TAKE_BACK_RETURN|TRUCK
2600196|80795|3304|4|34|60376.86|0.08|0.08|N|O|1996-12-09|1997-01-05|1997-01-01|COLLECT_COD|SHIP
2600196|115882|3416|5|4|7591.52|0.01|0.01|N|O|1996-10-13|1996-12-22|1996-10-28|DELIVER_IN_PERSON|REG_AIR
2600196|12405|9909|6|29|38204.60|0.03|0.00|N|O|1996-12-24|1996-12-30|1996-12-28|NONE|TRUCK
2600197|146775|4318|1|48|87444.96|0.07|0.00|A|F|1992-07-03|1992-08-24|1992-07-31|TAKE_BACK_RETURN|MAIL
2600197|33746|6250|2|21|35274.54|0.07|0.06|R|F|1992-08-09|1992-08-21|1992-08-19|DELIVER_IN_PERSON|RAIL
2600198|85921|3446|1|36|68649.12|0.10|0.08|R|F|1995-04-28|1995-03-06|1995-05-06|NONE|REG_AIR
2600198|58815|8816|2|49|86916.69|0.10|0.03|A|F|1995-03-25|1995-03-03|1995-04-20|NONE|RAIL
2600198|98661|3680|3|42|69705.72|0.10|0.07|A|F|1995-04-09|1995-03-04|1995-04-12|NONE|RAIL
2600198|194054|6574|4|27|30997.35|0.01|0.05|R|F|1995-02-19|1995-03-06|1995-03-16|COLLECT_COD|RAIL
2600198|57146|9652|5|24|26475.36|0.01|0.01|A|F|1995-03-24|1995-02-25|1995-04-20|NONE|RAIL
2600198|46038|6039|6|31|30504.93|0.07|0.08|A|F|1995-02-23|1995-03-28|1995-03-22|COLLECT_COD|SHIP
2600199|197368|9888|1|23|33703.28|0.10|0.08|N|O|1996-06-04|1996-07-12|1996-06-27|TAKE_BACK_RETURN|RAIL
2600199|153242|3243|2|22|28495.28|0.02|0.06|N|O|1996-06-11|1996-07-03|1996-07-05|TAKE_BACK_RETURN|SHIP
2600199|121997|7022|3|30|60569.70|0.01|0.04|N|O|1996-07-18|1996-07-17|1996-07-29|TAKE_BACK_RETURN|AIR
2600199|188552|1071|4|7|11483.85|0.10|0.06|N|O|1996-08-28|1996-07-16|1996-09-27|COLLECT_COD|FOB
2600199|188775|8776|5|44|82005.88|0.04|0.05|N|O|1996-08-11|1996-07-22|1996-08-20|COLLECT_COD|AIR
2600199|130803|804|6|26|47678.80|0.03|0.05|N|O|1996-07-16|1996-07-25|1996-07-29|NONE|RAIL
2600224|19082|9083|1|48|48051.84|0.01|0.00|N|O|1996-04-16|1996-05-17|1996-05-07|TAKE_BACK_RETURN|TRUCK
