1600389|189719|2238|1|24|43409.04|0.09|0.07|R|F|1992-02-13|1992-03-21|1992-02-22|NONE|TRUCK
1600389|199235|6793|2|5|6671.15|0.06|0.06|R|F|1992-02-22|1992-04-26|1992-02-23|NONE|MAIL
1600389|130098|99|3|45|50764.05|0.00|0.07|R|F|1992-04-28|1992-04-04|1992-05-14|COLLECT_COD|MAIL
1600389|151812|6843|4|40|74552.40|0.08|0.00|A|F|1992-05-28|1992-03-23|1992-06-21|DELIVER_IN_PERSON|RAIL
1600389|100113|7644|5|27|30053.97|0.07|0.08|R|F|1992-05-01|1992-04-06|1992-05-15|DELIVER_IN_PERSON|FOB
1600389|189132|6687|6|17|20759.21|0.06|0.06|A|F|1992-04-21|1992-04-21|1992-05-07|TAKE_BACK_RETURN|AIR
1600390|140415|7958|1|27|39296.07|0.01|0.07|R|F|1994-12-06|1994-11-03|1995-01-01|DELIVER_IN_PERSON|MAIL
1600390|140997|3512|2|27|55025.73|0.02|0.07|A|F|1994-09-02|1994-10-04|1994-09-15|NONE|REG_AIR
1600390|133387|5901|3|27|38350.26|0.09|0.03|A|F|1994-09-11|1994-10-30|1994-10-02|NONE|SHIP
1600391|158193|5739|1|13|16265.47|0.09|0.03|A|F|1994-09-24|1994-07-21|1994-10-13|NONE|SHIP
1600391|140344|2859|2|42|58142.28|0.03|0.03|A|F|1994-07-20|1994-08-01|1994-07-23|COLLECT_COD|SHIP
1600391|160599|5632|3|17|28213.03|0.03|0.07|R|F|1994-08-25|1994-07-19|1994-08-28|DELIVER_IN_PERSON|RAIL
1600391|183258|8295|4|6|8047.50|0.08|0.08|A|F|1994-06-25|1994-09-01|1994-06-27|TAKE_BACK_RETURN|AIR
1600391|6355|3856|5|4|5045.40|0.02|0.04|R|F|1994-09-01|1994-09-07|1994-09-18|TAKE_BACK_RETURN|REG_AIR
1600391|193323|5843|6|22|31159.04|0.05|0.08|A|F|1994-07-23|1994-08-10|1994-08-20|COLLECT_COD|REG_AIR
1600416|131903|4417|1|48|92875.20|0.01|0.01|R|F|1995-01-30|1995-04-08|1995-02-12|TAKE_BACK_RETURN|SHIP
1600416|86672|9181|2|14|23221.38|0.00|0.04|R|F|1995-02-03|1995-03-29|1995-02-14|NONE|FOB
1600416|94045|4046|3|20|20780.80|0.06|0.04|A|F|1995-04-07|1995-03-14|1995-05-05|COLLECT_COD|MAIL
1600416|12580|2581|4|43|64180.94|0.10|0.02|R|F|1995-02-28|1995-03-14|1995-03-19|DELIVER_IN_PERSON|RAIL
1600416|19477|6981|5|16|22343.52|0.00|0.02|R|F|1995-02-18|1995-04-22|1995-03-04|DELIVER_IN_PERSON|MAIL
1600417|162427|4944|1|6|8936.52|0.10|0.06|N|O|1998-02-24|1998-02-01|1998-03-01|DELIVER_IN_PERSON|RAIL
1600417|105101|2632|2|9|9954.90|0.08|0.04|N|O|1997-12-16|1998-01-20|1997-12-17|NONE|TRUCK
1600417|17760|262|3|24|40266.24|0.09|0.02|N|O|1998-01-30|1998-01-27|1998-02-04|TAKE_BACK_RETURN|MAIL
1600417|77532|2547|4|37|55852.61|0.07|0.08|N|O|1998-01-06|1998-01-02|1998-01-25|COLLECT_COD|AIR
1600417|72287|9809|5|45|56667.60|0.08|0.02|N|O|1997-12-22|1998-01-07|1998-01-14|TAKE_BACK_RETURN|TRUCK
1600417|126788|6789|6|11|19962.58|0.06|0.05|N|O|1998-03-06|1997-12-30|1998-03-28|COLLECT_COD|RAIL
1600417|114220|1754|7|35|43197.70|0.03|0.01|N|O|1998-01-19|1998-01-28|1998-02-06|COLLECT_COD|REG_AIR
1600418|119859|4882|1|3|5636.55|0.04|0.06|A|F|1992-05-03|1992-05-03|1992-05-06|TAKE_BACK_RETURN|AIR
1600418|61704|4211|2|47|78287.90|0.03|0.02|R|F|1992-06-05|1992-03-13|1992-06-22|NONE|FOB
1600418|55987|998|3|25|48574.50|0.10|0.01|A|F|1992-02-13|1992-03-23|1992-02-21|NONE|REG_AIR
1600418|171015|1016|4|16|17376.16|0.00|0.06|A|F|1992-04-04|1992-04-21|1992-04-24|DELIVER_IN_PERSON|REG_AIR
1600419|111077|1078|1|3|3264.21|0.00|0.06|N|O|1996-03-28|1996-03-28|1996-04-27|TAKE_BACK_RETURN|MAIL
1600419|66310|1323|2|26|33184.06|0.01|0.00|N|O|1996-04-18|1996-04-23|1996-05-13|COLLECT_COD|MAIL
1600419|66753|4272|3|28|48153.00|0.05|0.03|N|O|1996-03-09|1996-05-07|1996-04-08|DELIVER_IN_PERSON|RAIL
1600419|106449|1470|4|44|64039.36|0.04|0.02|N|O|1996-04-25|1996-05-11|1996-05-21|COLLECT_COD|REG_AIR
1600420|125398|2935|1|13|18504.07|0.07|0.08|N|O|1996-06-17|1996-08-14|1996-06-26|DELIVER_IN_PERSON|RAIL
1600420|155719|5720|2|3|5324.13|0.06|0.03|N|O|1996-09-19|1996-07-25|1996-09-21|NONE|SHIP
1600420|154621|7137|3|14|23458.68|0.10|0.08|N|O|1996-07-14|1996-09-01|1996-07-20|COLLECT_COD|MAIL
1600420|114404|1938|4|30|42552.00|0.05|0.07|N|O|1996-09-02|1996-07-27|1996-09-17|DELIVER_IN_PERSON|RAIL
1600421|54305|6811|1|24|30223.20|0.05|0.07|R|F|1992-05-11|1992-06-12|1992-05-20|TAKE_BACK_RETURN|RAIL
1600421|100299|2810|2|49|63665.21|0.08|0.04|A|F|1992-04-23|1992-05-02|1992-05-01|NONE|MAIL
1600422|181057|1058|1|8|9104.40|0.10|0.03|A|F|1992-10-14|1992-09-11|1992-11-11|NONE|FOB
1600422|11070|8574|2|2|1962.14|0.03|0.06|A|F|1992-09-19|1992-07-31|1992-10-10|TAKE_BACK_RETURN|SHIP
1600422|37389|7390|3|45|59687.10|0.10|0.06|R|F|1992-10-18|1992-09-25|1992-11-16|COLLECT_COD|AIR
1600422|184230|4231|4|47|61768.81|0.03|0.04|R|F|1992-07-07|1992-08-26|1992-07-08|NONE|TRUCK
1600422|146658|1687|5|43|73299.95|0.07|0.03|R|F|1992-10-14|1992-09-11|1992-11-13|COLLECT_COD|TRUCK
1600422|79988|9989|6|46|90527.08|0.05|0.05|A|F|1992-09-29|1992-08-31|1992-10-20|COLLECT_COD|MAIL
1600422|154549|2095|7|6|9621.24|0.02|0.01|A|F|1992-10-20|1992-08-19|1992-11-09|TAKE_BACK_RETURN|RAIL
1600423|180055|2574|1|12|13620.60|0.00|0.08|N|O|1996-08-18|1996-09-12|1996-08-23|NONE|MAIL
1600423|179007|1525|2|10|10860.00|0.04|0.00|N|O|1996-10-12|1996-09-09|1996-11-01|DELIVER_IN_PERSON|MAIL
1600423|157958|7959|3|28|56446.60|0.10|0.06|N|O|1996-08-02|1996-08-29|1996-08-22|DELIVER_IN_PERSON|MAIL
1600423|196260|6261|4|34|46112.84|0.10|0.01|N|O|1996-10-04|1996-09-03|1996-10-25|COLLECT_COD|REG_AIR
1600423|129033|1546|5|10|10620.30|0.08|0.01|N|O|1996-08-25|1996-09-24|1996-09-18|TAKE_BACK_RETURN|SHIP
1600423|41227|1228|6|15|17523.30|0.01|0.08|N|O|1996-09-16|1996-10-04|1996-10-13|DELIVER_IN_PERSON|SHIP
1600423|97942|5470|7|1|1939.94|0.08|0.00|N|O|1996-09-12|1996-08-31|1996-09-30|COLLECT_COD|AIR
1600448|76483|4005|1|7|10216.36|0.00|0.06|N|O|1996-10-28|1996-08-27|1996-11-12|NONE|MAIL
1600448|40140|141|2|38|41045.32|0.04|0.06|N|O|1996-07-08|1996-09-23|1996-07-17|TAKE_BACK_RETURN|RAIL
1600448|18198|3201|3|10|11161.90|0.05|0.05|N|O|1996-09-12|1996-08-05|1996-10-08|COLLECT_COD|RAIL
1600448|47525|7526|4|37|54483.24|0.04|0.01|N|O|1996-10-02|1996-08-11|1996-10-20|COLLECT_COD|FOB
1600449|143733|3734|1|39|69292.47|0.04|0.08|N|O|1997-11-16|1997-09-10|1997-11-20|NONE|FOB
1600449|114062|1596|2|9|9684.54|0.05|0.00|N|O|1997-09-28|1997-10-19|1997-10-26|DELIVER_IN_PERSON|REG_AIR
1600449|30877|5884|3|17|30733.79|0.10|0.06|N|O|1997-08-01|1997-09-14|1997-08-12|TAKE_BACK_RETURN|FOB
1600449|133270|3271|4|25|32581.75|0.10|0.04|N|O|1997-09-22|1997-08-28|1997-10-11|TAKE_BACK_RETURN|FOB
1600449|59406|9407|5|46|62808.40|0.10|0.08|N|O|1997-11-04|1997-09-01|1997-12-03|NONE|TRUCK
1600449|32044|2045|6|10|9760.40|0.10|0.08|N|O|1997-08-26|1997-09-15|1997-09-07|NONE|REG_AIR
1600449|159214|6760|7|8|10185.68|0.08|0.05|N|O|1997-10-09|1997-08-30|1997-10-27|NONE|SHIP
1600450|81378|1379|1|38|51656.06|0.00|0.07|A|F|1994-04-04|1994-03-23|1994-04-30|TAKE_BACK_RETURN|AIR
1600450|110800|5823|2|13|23540.40|0.02|0.07|A|F|1994-04-17|1994-03-12|1994-05-01|COLLECT_COD|AIR
1600450|11017|8521|3|25|23200.25|0.08|0.06|A|F|1994-03-29|1994-03-25|1994-04-19|TAKE_BACK_RETURN|TRUCK
1600450|149149|9150|4|42|50321.88|0.10|0.07|A|F|1994-05-05|1994-03-30|1994-05-14|DELIVER_IN_PERSON|RAIL
1600451|168632|3665|1|47|79929.61|0.00|0.03|R|F|1992-11-17|1992-12-21|1992-11-26|COLLECT_COD|RAIL
1600451|182482|37|2|5|7822.40|0.07|0.00|R|F|1993-01-31|1992-12-24|1993-02-10|COLLECT_COD|REG_AIR
1600451|160464|2981|3|10|15244.60|0.07|0.01|R|F|1993-02-01|1992-12-02|1993-02-09|DELIVER_IN_PERSON|FOB
1600451|107508|7509|4|37|56073.50|0.01|0.03|A|F|1992-11-09|1992-11-26|1992-12-05|COLLECT_COD|MAIL
