199652|33645|3646|1|46|72617.44|0.09|0.08|A|F|1994-09-19|1994-10-22|1994-10-17|COLLECT_COD|FOB
199652|68453|960|2|34|48329.30|0.10|0.00|R|F|1994-08-19|1994-11-02|1994-09-16|NONE|SHIP
199652|81433|3942|3|20|28288.60|0.01|0.06|A|F|1994-09-27|1994-11-02|1994-10-05|NONE|MAIL
199652|35218|2728|4|43|49588.03|0.07|0.04|R|F|1994-12-06|1994-09-22|1994-12-29|COLLECT_COD|RAIL
199652|102093|7114|5|17|18616.53|0.02|0.05|A|F|1994-09-05|1994-11-09|1994-09-13|DELIVER_IN_PERSON|FOB
199653|162528|5045|1|45|71573.40|0.07|0.07|N|O|1998-05-21|1998-04-17|1998-06-04|NONE|FOB
199653|197864|7865|2|30|58855.80|0.02|0.05|N|O|1998-06-03|1998-05-06|1998-06-17|COLLECT_COD|MAIL
199653|99650|4669|3|7|11547.55|0.01|0.08|N|O|1998-03-11|1998-03-25|1998-03-15|TAKE_BACK_RETURN|FOB
199654|92587|5097|1|3|4738.74|0.00|0.05|N|O|1996-02-23|1996-04-04|1996-03-04|COLLECT_COD|AIR
199654|99095|4114|2|28|30634.52|0.05|0.08|N|O|1996-02-14|1996-03-01|1996-03-11|COLLECT_COD|FOB
199654|84355|9372|3|12|16072.20|0.02|0.05|N|O|1996-02-04|1996-03-19|1996-03-05|DELIVER_IN_PERSON|REG_AIR
199654|138183|8184|4|11|13432.98|0.03|0.03|N|O|1996-01-30|1996-04-17|1996-02-22|DELIVER_IN_PERSON|RAIL
199654|30568|569|5|29|43458.24|0.04|0.01|N|O|1996-05-17|1996-03-18|1996-06-07|COLLECT_COD|AIR
199655|101348|6369|1|47|63418.98|0.10|0.08|N|O|1998-04-04|1998-03-11|1998-04-10|COLLECT_COD|FOB
199655|139553|4580|2|13|20703.15|0.02|0.03|N|O|1998-02-16|1998-03-22|1998-03-06|DELIVER_IN_PERSON|SHIP
199655|50744|8260|3|29|49147.46|0.06|0.05|N|O|1998-04-20|1998-03-14|1998-04-22|TAKE_BACK_RETURN|TRUCK
199655|43539|1052|4|44|65231.32|0.04|0.02|N|O|1998-04-03|1998-03-13|1998-04-22|NONE|RAIL
199655|157764|2795|5|38|69226.88|0.05|0.03|N|O|1998-02-25|1998-04-13|1998-03-20|COLLECT_COD|AIR
199655|132208|7235|6|37|45887.40|0.04|0.04|N|O|1998-04-22|1998-04-01|1998-05-05|NONE|SHIP
199655|15878|881|7|23|41259.01|0.07|0.08|N|O|1998-05-02|1998-04-06|1998-05-18|TAKE_BACK_RETURN|FOB
199680|63217|5724|1|22|25964.62|0.07|0.00|N|O|1998-02-16|1998-03-22|1998-03-04|TAKE_BACK_RETURN|REG_AIR
199680|82405|4914|2|39|54108.60|0.10|0.07|N|O|1998-03-05|1998-03-17|1998-03-13|DELIVER_IN_PERSON|SHIP
199681|94347|1875|1|44|59018.96|0.01|0.06|A|F|1993-11-17|1993-09-30|1993-11-28|DELIVER_IN_PERSON|SHIP
199681|86208|1225|2|24|28660.80|0.05|0.06|R|F|1993-11-15|1993-10-09|1993-11-21|NONE|TRUCK
199681|94932|9951|3|29|55880.97|0.02|0.03|A|F|1993-07-30|1993-09-09|1993-08-22|NONE|AIR
199681|117938|450|4|24|46942.32|0.00|0.06|A|F|1993-10-02|1993-10-03|1993-10-23|DELIVER_IN_PERSON|MAIL
199681|168377|8378|5|8|11562.96|0.06|0.01|R|F|1993-10-23|1993-10-14|1993-11-15|DELIVER_IN_PERSON|TRUCK
199682|196244|6245|1|42|56290.08|0.07|0.05|N|O|1997-12-22|1997-11-11|1997-12-23|DELIVER_IN_PERSON|TRUCK
199682|68418|3431|2|37|51297.17|0.06|0.08|N|O|1998-01-12|1997-11-23|1998-01-19|DELIVER_IN_PERSON|SHIP
199682|85497|8006|3|15|22237.35|0.04|0.01|N|O|1998-01-03|1997-11-24|1998-01-07|COLLECT_COD|REG_AIR
199683|32820|2821|1|8|14022.56|0.00|0.06|N|F|1995-06-17|1995-09-08|1995-06-18|TAKE_BACK_RETURN|AIR
199683|4032|9033|2|26|24336.78|0.01|0.07|N|O|1995-09-18|1995-08-11|1995-10-12|COLLECT_COD|REG_AIR
199683|158200|716|3|16|20131.20|0.03|0.04|N|O|1995-07-31|1995-08-25|1995-08-15|COLLECT_COD|TRUCK
199683|51344|6355|4|13|16839.42|0.06|0.02|N|O|1995-08-26|1995-07-25|1995-09-18|NONE|AIR
199683|134741|4742|5|49|87011.26|0.01|0.07|N|O|1995-08-29|1995-08-29|1995-09-22|TAKE_BACK_RETURN|MAIL
199683|182421|2422|6|45|67653.90|0.07|0.07|N|O|1995-06-24|1995-08-15|1995-07-18|NONE|MAIL
199683|149446|4475|7|34|50844.96|0.09|0.08|N|O|1995-06-23|1995-08-18|1995-07-13|NONE|AIR
199684|2040|2041|1|1|942.04|0.08|0.07|N|O|1996-05-30|1996-07-21|1996-06-14|TAKE_BACK_RETURN|SHIP
199684|78736|8737|2|22|37724.06|0.09|0.01|N|O|1996-08-11|1996-06-10|1996-08-16|COLLECT_COD|FOB
199684|100287|288|3|45|57927.60|0.03|0.06|N|O|1996-06-12|1996-06-07|1996-06-18|NONE|FOB
199684|115256|279|4|6|7627.50|0.07|0.00|N|O|1996-08-11|1996-06-14|1996-09-03|TAKE_BACK_RETURN|FOB
199684|105302|5303|5|11|14380.30|0.09|0.05|N|O|1996-07-22|1996-07-02|1996-08-11|COLLECT_COD|REG_AIR
199684|8337|838|6|20|24906.60|0.04|0.04|N|O|1996-07-12|1996-06-28|1996-08-11|COLLECT_COD|AIR
199684|109493|2004|7|31|46577.19|0.03|0.02|N|O|1996-08-09|1996-07-22|1996-09-03|DELIVER_IN_PERSON|SHIP
199685|166271|8788|1|10|13372.70|0.07|0.01|N|O|1996-01-17|1996-02-03|1996-01-20|NONE|REG_AIR
199685|106313|8824|2|25|32982.75|0.03|0.08|N|O|1995-12-16|1996-01-11|1996-01-05|NONE|MAIL
199685|192890|5410|3|11|21811.79|0.06|0.04|N|O|1996-01-04|1996-02-13|1996-02-02|COLLECT_COD|SHIP
199685|97495|5023|4|6|8954.94|0.10|0.03|N|O|1996-03-04|1996-02-25|1996-03-09|NONE|MAIL
199685|190063|2583|5|4|4612.24|0.07|0.07|N|O|1996-03-27|1996-02-17|1996-04-03|TAKE_BACK_RETURN|FOB
199685|186987|9506|6|44|91255.12|0.08|0.03|N|O|1996-03-11|1996-02-06|1996-03-29|COLLECT_COD|AIR
199685|76263|3785|7|47|58245.22|0.07|0.03|N|O|1995-12-06|1995-12-31|1995-12-20|DELIVER_IN_PERSON|AIR
199686|29383|4388|1|26|34121.88|0.10|0.01|N|O|1995-11-16|1995-11-26|1995-11-22|COLLECT_COD|FOB
199686|35367|7871|2|29|37768.44|0.02|0.06|N|O|1995-12-13|1995-11-06|1995-12-18|NONE|MAIL
199686|3030|3031|3|1|933.03|0.03|0.05|N|O|1995-11-05|1995-11-15|1995-11-08|DELIVER_IN_PERSON|MAIL
199686|118464|976|4|36|53368.56|0.00|0.02|N|O|1995-11-16|1995-11-25|1995-12-15|NONE|RAIL
199687|29911|4916|1|3|5522.73|0.01|0.07|N|O|1995-12-31|1995-11-06|1996-01-03|DELIVER_IN_PERSON|MAIL
199687|110280|7814|2|42|54191.76|0.08|0.04|N|O|1995-12-27|1995-10-19|1996-01-17|COLLECT_COD|AIR
199687|71570|1571|3|15|23123.55|0.05|0.00|N|O|1995-11-21|1995-11-29|1995-12-08|TAKE_BACK_RETURN|MAIL
199687|68184|8185|4|11|12673.98|0.06|0.03|N|O|1995-12-12|1995-11-10|1995-12-25|NONE|RAIL
199712|96475|6476|1|2|2942.94|0.07|0.08|R|F|1995-01-01|1995-01-30|1995-01-26|TAKE_BACK_RETURN|SHIP
199712|38661|3668|2|6|9597.96|0.09|0.04|A|F|1994-12-10|1995-01-20|1995-01-09|COLLECT_COD|RAIL
199712|171187|8739|3|21|26421.78|0.03|0.08|R|F|1995-02-26|1995-01-25|1995-03-02|COLLECT_COD|REG_AIR
199713|31376|3880|1|50|65368.50|0.03|0.07|N|O|1997-10-11|1997-09-10|1997-10-22|TAKE_BACK_RETURN|AIR
199714|111801|4313|1|32|58009.60|0.07|0.08|R|F|1994-10-02|1994-11-24|1994-10-31|NONE|REG_AIR
199714|34841|7345|2|21|37292.64|0.03|0.01|A|F|1994-10-28|1994-12-10|1994-11-18|NONE|MAIL
199714|171904|6939|3|34|67180.60|0.01|0.08|A|F|1994-11-08|1994-11-23|1994-12-01|COLLECT_COD|AIR
199714|177541|7542|4|48|77689.92|0.08|0.00|A|F|1994-11-28|1994-11-08|1994-12-23|NONE|RAIL
199714|123203|740|5|22|26976.40|0.03|0.04|R|F|1995-01-07|1994-12-12|1995-02-05|DELIVER_IN_PERSON|REG_AIR
199715|57777|7778|1|44|76329.88|0.04|0.03|N|O|1997-10-09|1997-10-17|1997-10-16|NONE|FOB
199715|55043|2559|2|44|43913.76|0.05|0.03|N|O|1997-11-20|1997-11-24|1997-11-26|DELIVER_IN_PERSON|FOB
199715|99243|9244|3|30|37267.20|0.01|0.08|N|O|1997-10-09|1997-11-30|1997-10-16|COLLECT_COD|TRUCK
199715|167057|4606|4|26|29225.30|0.01|0.06|N|O|1997-12-16|1997-12-10|1998-01-14|DELIVER_IN_PERSON|REG_AIR
199715|123643|3644|5|46|76665.44|0.04|0.02|N|O|1997-10-08|1997-10-20|1997-10-18|DELIVER_IN_PERSON|FOB
199716|67433|2446|1|41|57417.63|0.09|0.07|N|O|1997-07-29|1997-08-07|1997-08-11|TAKE_BACK_RETURN|MAIL
199716|130460|2974|2|2|2980.92|0.01|0.05|N|O|1997-09-16|1997-08-09|1997-09-18|COLLECT_COD|TRUCK
199716|27689|7690|3|34|54967.12|0.04|0.08|N|O|1997-08-02|1997-08-03|1997-08-25|DELIVER_IN_PERSON|SHIP
